"name" "status"
"6786" "chr4:1240000-1242500" "shared"
"6787" "chr4:1247500-1250000" "AD"
"6788" "chr4:1248750-1251250" "shared"
"6789" "chr4:1250000-1252500" "shared"
"6790" "chr4:127927500-127930000" "shared"
"6791" "chr4:127972500-127975000" "shared"
"6792" "chr4:128011250-128013750" "shared"
"6793" "chr4:128012500-128015000" "shared"
"6794" "chr4:128015000-128017500" "shared"
"6795" "chr4:1293750-1296250" "shared"
"6796" "chr4:1326250-1328750" "shared"
"6797" "chr4:1338750-1341250" "shared"
"6798" "chr4:13482500-13485000" "shared"
"6799" "chr4:139287500-139290000" "AD"
"6800" "chr4:148441250-148443750" "shared"
"6801" "chr4:148442500-148445000" "shared"
"6802" "chr4:15002500-15005000" "shared"
"6803" "chr4:151105000-151107500" "shared"
"6804" "chr4:152533750-152536250" "Ctrl"
"6805" "chr4:152535000-152537500" "AD"
"6806" "chr4:152781250-152783750" "shared"
"6807" "chr4:155666250-155668750" "AD"
"6808" "chr4:157221250-157223750" "Ctrl"
"6809" "chr4:165093750-165096250" "shared"
"6810" "chr4:1708750-1711250" "shared"
"6811" "chr4:1715000-1717500" "AD"
"6812" "chr4:171812500-171815000" "shared"
"6813" "chr4:1720000-1722500" "AD"
"6814" "chr4:173167500-173170000" "shared"
"6815" "chr4:1736250-1738750" "shared"
"6816" "chr4:17507500-17510000" "shared"
"6817" "chr4:17593750-17596250" "shared"
"6818" "chr4:1827500-1830000" "shared"
"6819" "chr4:182916250-182918750" "shared"
"6820" "chr4:1846250-1848750" "shared"
"6821" "chr4:184647500-184650000" "shared"
"6822" "chr4:185470000-185472500" "Ctrl"
"6823" "chr4:186190000-186192500" "shared"
"6824" "chr4:1990000-1992500" "shared"
"6825" "chr4:1992500-1995000" "shared"
"6826" "chr4:2003750-2006250" "shared"
"6827" "chr4:2011250-2013750" "shared"
"6828" "chr4:2051250-2053750" "shared"
"6829" "chr4:2063750-2066250" "shared"
"6830" "chr4:2066250-2068750" "AD"
"6831" "chr4:2162500-2165000" "shared"
"6832" "chr4:2241250-2243750" "shared"
"6833" "chr4:2253750-2256250" "shared"
"6834" "chr4:2257500-2260000" "shared"
"6835" "chr4:2310000-2312500" "shared"
"6836" "chr4:2353750-2356250" "shared"
"6837" "chr4:2395000-2397500" "shared"
"6838" "chr4:2461250-2463750" "AD"
"6839" "chr4:2468750-2471250" "shared"
"6840" "chr4:26318750-26321250" "shared"
"6841" "chr4:26327500-26330000" "shared"
"6842" "chr4:2653750-2656250" "shared"
"6843" "chr4:26858750-26861250" "shared"
"6844" "chr4:2692500-2695000" "AD"
"6845" "chr4:2710000-2712500" "shared"
"6846" "chr4:2832500-2835000" "shared"
"6847" "chr4:2925000-2927500" "shared"
"6848" "chr4:2927500-2930000" "shared"
"6849" "chr4:2936250-2938750" "shared"
"6850" "chr4:3238750-3241250" "AD"
"6851" "chr4:3385000-3387500" "shared"
"6852" "chr4:3426250-3428750" "Ctrl"
"6853" "chr4:3428750-3431250" "shared"
"6854" "chr4:3515000-3517500" "shared"
"6855" "chr4:3758750-3761250" "shared"
"6856" "chr4:3763750-3766250" "Ctrl"
"6857" "chr4:38662500-38665000" "shared"
"6858" "chr4:39182500-39185000" "shared"
"6859" "chr4:39461250-39463750" "Ctrl"
"6860" "chr4:39531250-39533750" "shared"
"6861" "chr4:39533750-39536250" "shared"
"6862" "chr4:39547500-39550000" "shared"
"6863" "chr4:39548750-39551250" "shared"
"6864" "chr4:39571250-39573750" "shared"
"6865" "chr4:39602500-39605000" "shared"
"6866" "chr4:39703750-39706250" "shared"
"6867" "chr4:39711250-39713750" "shared"
"6868" "chr4:39728750-39731250" "shared"
"6869" "chr4:39831250-39833750" "AD"
"6870" "chr4:39903750-39906250" "shared"
"6871" "chr4:39947500-39950000" "shared"
"6872" "chr4:39952500-39955000" "shared"
"6873" "chr4:39956250-39958750" "shared"
"6874" "chr4:39970000-39972500" "shared"
"6875" "chr4:40881250-40883750" "shared"
"6876" "chr4:41395000-41397500" "shared"
"6877" "chr4:435000-437500" "shared"
"6878" "chr4:4385000-4387500" "shared"
"6879" "chr4:4387500-4390000" "AD"
"6880" "chr4:44446250-44448750" "shared"
"6881" "chr4:44447500-44450000" "shared"
"6882" "chr4:48340000-48342500" "shared"
"6883" "chr4:496250-498750" "shared"
"6884" "chr4:520000-522500" "AD"
"6885" "chr4:52657500-52660000" "shared"
"6886" "chr4:52860000-52862500" "shared"
"6887" "chr4:53381250-53383750" "shared"
"6888" "chr4:53505000-53507500" "shared"
"6889" "chr4:55401250-55403750" "shared"
"6890" "chr4:56655000-56657500" "shared"
"6891" "chr4:56961250-56963750" "shared"
"6892" "chr4:56976250-56978750" "shared"
"6893" "chr4:57108750-57111250" "shared"
"6894" "chr4:573750-576250" "Ctrl"
"6895" "chr4:575000-577500" "AD"
"6896" "chr4:576250-578750" "shared"
"6897" "chr4:577500-580000" "AD"
"6898" "chr4:5887500-5890000" "shared"
"6899" "chr4:617500-620000" "shared"
"6900" "chr4:6300000-6302500" "shared"
"6901" "chr4:6302500-6305000" "Ctrl"
"6902" "chr4:6346250-6348750" "shared"
"6903" "chr4:6536250-6538750" "shared"
"6904" "chr4:6563750-6566250" "AD"
"6905" "chr4:658750-661250" "shared"
"6906" "chr4:6592500-6595000" "AD"
"6907" "chr4:6596250-6598750" "AD"
"6908" "chr4:661250-663750" "shared"
"6909" "chr4:6617500-6620000" "shared"
"6910" "chr4:666250-668750" "shared"
"6911" "chr4:676250-678750" "shared"
"6912" "chr4:6785000-6787500" "shared"
"6913" "chr4:6798750-6801250" "shared"
"6914" "chr4:686250-688750" "AD"
"6915" "chr4:7046250-7048750" "shared"
"6916" "chr4:7066250-7068750" "shared"
"6917" "chr4:70728750-70731250" "shared"
"6918" "chr4:70838750-70841250" "shared"
"6919" "chr4:70902500-70905000" "shared"
"6920" "chr4:731250-733750" "shared"
"6921" "chr4:742500-745000" "AD"
"6922" "chr4:75732500-75735000" "shared"
"6923" "chr4:75736250-75738750" "shared"
"6924" "chr4:760000-762500" "shared"
"6925" "chr4:763750-766250" "AD"
"6926" "chr4:76947500-76950000" "shared"
"6927" "chr4:77078750-77081250" "shared"
"6928" "chr4:7738750-7741250" "shared"
"6929" "chr4:777500-780000" "shared"
"6930" "chr4:780000-782500" "shared"
"6931" "chr4:788750-791250" "shared"
"6932" "chr4:7960000-7962500" "shared"
"6933" "chr4:7965000-7967500" "shared"
"6934" "chr4:80196250-80198750" "shared"
"6935" "chr4:80202500-80205000" "AD"
"6936" "chr4:815000-817500" "shared"
"6937" "chr4:82428750-82431250" "shared"
"6938" "chr4:82718750-82721250" "shared"
"6939" "chr4:82793750-82796250" "shared"
"6940" "chr4:83480000-83482500" "shared"
"6941" "chr4:8372500-8375000" "AD"
"6942" "chr4:84965000-84967500" "shared"
"6943" "chr4:857500-860000" "shared"
"6944" "chr4:863750-866250" "shared"
"6945" "chr4:866250-868750" "AD"
"6946" "chr4:87306250-87308750" "shared"
"6947" "chr4:89836250-89838750" "shared"
"6948" "chr4:948750-951250" "AD"
"6949" "chr4:951250-953750" "AD"
"6950" "chr4:956250-958750" "shared"
"6951" "chr4:98917500-98920000" "shared"
"6952" "chr5:108380000-108382500" "shared"
"6953" "chr5:109340000-109342500" "AD"
"6954" "chr5:111222500-111225000" "shared"
"6955" "chr5:11328750-11331250" "Ctrl"
"6956" "chr5:11383750-11386250" "shared"
"6957" "chr5:114362500-114365000" "shared"
"6958" "chr5:115838750-115841250" "shared"
"6959" "chr5:115840000-115842500" "shared"
"6960" "chr5:116445000-116447500" "shared"
"6961" "chr5:11902500-11905000" "shared"
"6962" "chr5:119070000-119072500" "shared"
"6963" "chr5:122846250-122848750" "shared"
"6964" "chr5:126585000-126587500" "shared"
"6965" "chr5:126603750-126606250" "shared"
"6966" "chr5:128081250-128083750" "shared"
"6967" "chr5:131975000-131977500" "shared"
"6968" "chr5:132226250-132228750" "shared"
"6969" "chr5:132826250-132828750" "shared"
"6970" "chr5:132957500-132960000" "shared"
"6971" "chr5:134166250-134168750" "shared"
"6972" "chr5:134301250-134303750" "AD"
"6973" "chr5:134526250-134528750" "AD"
"6974" "chr5:134553750-134556250" "shared"
"6975" "chr5:134558750-134561250" "AD"
"6976" "chr5:134576250-134578750" "AD"
"6977" "chr5:134581250-134583750" "shared"
"6978" "chr5:134622500-134625000" "shared"
"6979" "chr5:134626250-134628750" "Ctrl"
"6980" "chr5:134627500-134630000" "shared"
"6981" "chr5:134631250-134633750" "shared"
"6982" "chr5:134748750-134751250" "shared"
"6983" "chr5:134770000-134772500" "shared"
"6984" "chr5:134906250-134908750" "shared"
"6985" "chr5:137498750-137501250" "shared"
"6986" "chr5:137752500-137755000" "shared"
"6987" "chr5:138173750-138176250" "shared"
"6988" "chr5:138345000-138347500" "shared"
"6989" "chr5:138347500-138350000" "shared"
"6990" "chr5:138446250-138448750" "shared"
"6991" "chr5:138465000-138467500" "shared"
"6992" "chr5:138533750-138536250" "shared"
"6993" "chr5:138571250-138573750" "shared"
"6994" "chr5:138752500-138755000" "shared"
"6995" "chr5:138877500-138880000" "shared"
"6996" "chr5:139195000-139197500" "shared"
"6997" "chr5:139346250-139348750" "shared"
"6998" "chr5:139455000-139457500" "AD"
"6999" "chr5:139560000-139562500" "shared"
"7000" "chr5:139572500-139575000" "shared"
"7001" "chr5:139597500-139600000" "shared"
"7002" "chr5:139600000-139602500" "shared"
"7003" "chr5:139615000-139617500" "Ctrl"
"7004" "chr5:139648750-139651250" "shared"
"7005" "chr5:139666250-139668750" "shared"
"7006" "chr5:139678750-139681250" "shared"
"7007" "chr5:139846250-139848750" "shared"
"7008" "chr5:139863750-139866250" "AD"
"7009" "chr5:140106250-140108750" "shared"
"7010" "chr5:140112500-140115000" "shared"
"7011" "chr5:140523750-140526250" "shared"
"7012" "chr5:140566250-140568750" "AD"
"7013" "chr5:140643750-140646250" "shared"
"7014" "chr5:140671250-140673750" "shared"
"7015" "chr5:141492500-141495000" "AD"
"7016" "chr5:141510000-141512500" "shared"
"7017" "chr5:142140000-142142500" "shared"
"7018" "chr5:143225000-143227500" "shared"
"7019" "chr5:143403750-143406250" "shared"
"7020" "chr5:146876250-146878750" "shared"
"7021" "chr5:14865000-14867500" "shared"
"7022" "chr5:14870000-14872500" "shared"
"7023" "chr5:149240000-149242500" "Ctrl"
"7024" "chr5:149420000-149422500" "Ctrl"
"7025" "chr5:149533750-149536250" "AD"
"7026" "chr5:149540000-149542500" "shared"
"7027" "chr5:149998750-150001250" "Ctrl"
"7028" "chr5:150050000-150052500" "Ctrl"
"7029" "chr5:150123750-150126250" "AD"
"7030" "chr5:150126250-150128750" "shared"
"7031" "chr5:150153750-150156250" "shared"
"7032" "chr5:150208750-150211250" "shared"
"7033" "chr5:150217500-150220000" "AD"
"7034" "chr5:150237500-150240000" "shared"
"7035" "chr5:150263750-150266250" "shared"
"7036" "chr5:150381250-150383750" "shared"
"7037" "chr5:150387500-150390000" "AD"
"7038" "chr5:150390000-150392500" "AD"
"7039" "chr5:150392500-150395000" "AD"
"7040" "chr5:150398750-150401250" "shared"
"7041" "chr5:150427500-150430000" "AD"
"7042" "chr5:150535000-150537500" "AD"
"7043" "chr5:150547500-150550000" "shared"
"7044" "chr5:150556250-150558750" "shared"
"7045" "chr5:150647500-150650000" "AD"
"7046" "chr5:150650000-150652500" "shared"
"7047" "chr5:150777500-150780000" "shared"
"7048" "chr5:151032500-151035000" "AD"
"7049" "chr5:151680000-151682500" "shared"
"7050" "chr5:151748750-151751250" "shared"
"7051" "chr5:151770000-151772500" "shared"
"7052" "chr5:154818750-154821250" "shared"
"7053" "chr5:154842500-154845000" "shared"
"7054" "chr5:157310000-157312500" "shared"
"7055" "chr5:157322500-157325000" "shared"
"7056" "chr5:157325000-157327500" "shared"
"7057" "chr5:157388750-157391250" "shared"
"7058" "chr5:157575000-157577500" "shared"
"7059" "chr5:157837500-157840000" "shared"
"7060" "chr5:1588750-1591250" "shared"
"7061" "chr5:159095000-159097500" "shared"
"7062" "chr5:1592500-1595000" "shared"
"7063" "chr5:160108750-160111250" "shared"
"7064" "chr5:160111250-160113750" "shared"
"7065" "chr5:160227500-160230000" "shared"
"7066" "chr5:16615000-16617500" "shared"
"7067" "chr5:168405000-168407500" "shared"
"7068" "chr5:168426250-168428750" "shared"
"7069" "chr5:168453750-168456250" "Ctrl"
"7070" "chr5:168577500-168580000" "shared"
"7071" "chr5:170502500-170505000" "shared"
"7072" "chr5:17138750-17141250" "AD"
"7073" "chr5:171402500-171405000" "Ctrl"
"7074" "chr5:17141250-17143750" "shared"
"7075" "chr5:17205000-17207500" "shared"
"7076" "chr5:172950000-172952500" "shared"
"7077" "chr5:172953750-172956250" "Ctrl"
"7078" "chr5:172957500-172960000" "shared"
"7079" "chr5:172958750-172961250" "shared"
"7080" "chr5:173025000-173027500" "shared"
"7081" "chr5:173145000-173147500" "shared"
"7082" "chr5:175880000-175882500" "shared"
"7083" "chr5:175882500-175885000" "shared"
"7084" "chr5:176060000-176062500" "shared"
"7085" "chr5:176365000-176367500" "shared"
"7086" "chr5:176377500-176380000" "shared"
"7087" "chr5:176415000-176417500" "shared"
"7088" "chr5:176448750-176451250" "shared"
"7089" "chr5:176481250-176483750" "shared"
"7090" "chr5:176621250-176623750" "shared"
"7091" "chr5:176627500-176630000" "shared"
"7092" "chr5:176630000-176632500" "Ctrl"
"7093" "chr5:176825000-176827500" "shared"
"7094" "chr5:177005000-177007500" "AD"
"7095" "chr5:177026250-177028750" "shared"
"7096" "chr5:177050000-177052500" "shared"
"7097" "chr5:177052500-177055000" "shared"
"7098" "chr5:177073750-177076250" "AD"
"7099" "chr5:177312500-177315000" "Ctrl"
"7100" "chr5:177330000-177332500" "Ctrl"
"7101" "chr5:177406250-177408750" "shared"
"7102" "chr5:177441250-177443750" "shared"
"7103" "chr5:177452500-177455000" "shared"
"7104" "chr5:177455000-177457500" "shared"
"7105" "chr5:177495000-177497500" "shared"
"7106" "chr5:177502500-177505000" "Ctrl"
"7107" "chr5:177536250-177538750" "Ctrl"
"7108" "chr5:177552500-177555000" "AD"
"7109" "chr5:177553750-177556250" "shared"
"7110" "chr5:177603750-177606250" "shared"
"7111" "chr5:177781250-177783750" "shared"
"7112" "chr5:177875000-177877500" "shared"
"7113" "chr5:177950000-177952500" "shared"
"7114" "chr5:178006250-178008750" "shared"
"7115" "chr5:178153750-178156250" "AD"
"7116" "chr5:178207500-178210000" "shared"
"7117" "chr5:178208750-178211250" "AD"
"7118" "chr5:178210000-178212500" "shared"
"7119" "chr5:178728750-178731250" "Ctrl"
"7120" "chr5:179585000-179587500" "shared"
"7121" "chr5:179606250-179608750" "shared"
"7122" "chr5:179657500-179660000" "shared"
"7123" "chr5:179658750-179661250" "shared"
"7124" "chr5:179685000-179687500" "shared"
"7125" "chr5:179723750-179726250" "AD"
"7126" "chr5:179805000-179807500" "Ctrl"
"7127" "chr5:179807500-179810000" "shared"
"7128" "chr5:179818750-179821250" "shared"
"7129" "chr5:179821250-179823750" "shared"
"7130" "chr5:179833750-179836250" "shared"
"7131" "chr5:179836250-179838750" "shared"
"7132" "chr5:179838750-179841250" "shared"
"7133" "chr5:179841250-179843750" "shared"
"7134" "chr5:179861250-179863750" "AD"
"7135" "chr5:179896250-179898750" "shared"
"7136" "chr5:179897500-179900000" "shared"
"7137" "chr5:179906250-179908750" "AD"
"7138" "chr5:180070000-180072500" "shared"
"7139" "chr5:180110000-180112500" "shared"
"7140" "chr5:180131250-180133750" "AD"
"7141" "chr5:180290000-180292500" "shared"
"7142" "chr5:180347500-180350000" "shared"
"7143" "chr5:180830000-180832500" "Ctrl"
"7144" "chr5:181191250-181193750" "shared"
"7145" "chr5:181232500-181235000" "AD"
"7146" "chr5:181242500-181245000" "shared"
"7147" "chr5:21495000-21497500" "AD"
"7148" "chr5:21498750-21501250" "shared"
"7149" "chr5:216250-218750" "shared"
"7150" "chr5:233750-236250" "shared"
"7151" "chr5:270000-272500" "shared"
"7152" "chr5:31751250-31753750" "shared"
"7153" "chr5:31817500-31820000" "shared"
"7154" "chr5:31877500-31880000" "AD"
"7155" "chr5:43120000-43122500" "shared"
"7156" "chr5:43127500-43130000" "shared"
"7157" "chr5:43133750-43136250" "shared"
"7158" "chr5:43195000-43197500" "shared"
"7159" "chr5:43212500-43215000" "shared"
"7160" "chr5:43556250-43558750" "shared"
"7161" "chr5:442500-445000" "shared"
"7162" "chr5:445000-447500" "shared"
"7163" "chr5:456250-458750" "Ctrl"
"7164" "chr5:45693750-45696250" "shared"
"7165" "chr5:466250-468750" "AD"
"7166" "chr5:468750-471250" "shared"
"7167" "chr5:471250-473750" "shared"
"7168" "chr5:50665000-50667500" "AD"
"7169" "chr5:55232500-55235000" "AD"
"7170" "chr5:56908750-56911250" "shared"
"7171" "chr5:56911250-56913750" "shared"
"7172" "chr5:57212500-57215000" "shared"
"7173" "chr5:59037500-59040000" "shared"
"7174" "chr5:60778750-60781250" "shared"
"7175" "chr5:642500-645000" "shared"
"7176" "chr5:660000-662500" "Ctrl"
"7177" "chr5:6631250-6633750" "Ctrl"
"7178" "chr5:66595000-66597500" "AD"
"7179" "chr5:667500-670000" "shared"
"7180" "chr5:677500-680000" "shared"
"7181" "chr5:69101250-69103750" "shared"
"7182" "chr5:691250-693750" "shared"
"7183" "chr5:69165000-69167500" "shared"
"7184" "chr5:69225000-69227500" "shared"
"7185" "chr5:69640000-69642500" "shared"
"7186" "chr5:70206250-70208750" "shared"
"7187" "chr5:70220000-70222500" "shared"
"7188" "chr5:70222500-70225000" "shared"
"7189" "chr5:71476250-71478750" "shared"
"7190" "chr5:71495000-71497500" "AD"
"7191" "chr5:71520000-71522500" "shared"
"7192" "chr5:71717500-71720000" "AD"
"7193" "chr5:73446250-73448750" "AD"
"7194" "chr5:73560000-73562500" "shared"
"7195" "chr5:7395000-7397500" "shared"
"7196" "chr5:74367500-74370000" "shared"
"7197" "chr5:747500-750000" "shared"
"7198" "chr5:74770000-74772500" "shared"
"7199" "chr5:77076250-77078750" "Ctrl"
"7200" "chr5:77208750-77211250" "shared"
"7201" "chr5:782500-785000" "shared"
"7202" "chr5:78358750-78361250" "AD"
"7203" "chr5:7867500-7870000" "shared"
"7204" "chr5:78983750-78986250" "shared"
"7205" "chr5:79512500-79515000" "shared"
"7206" "chr5:80778750-80781250" "shared"
"7207" "chr5:84383750-84386250" "shared"
"7208" "chr5:87270000-87272500" "shared"
"7209" "chr5:88682500-88685000" "shared"
"7210" "chr5:892500-895000" "shared"
"7211" "chr5:912500-915000" "AD"
"7212" "chr5:93578750-93581250" "shared"
"7213" "chr5:93582500-93585000" "Ctrl"
"7214" "chr5:93583750-93586250" "shared"
"7215" "chr5:93586250-93588750" "shared"
"7216" "chr5:93593750-93596250" "shared"
"7217" "chr5:95618750-95621250" "shared"
"7218" "chr6:106641250-106643750" "shared"
"7219" "chr6:107028750-107031250" "shared"
"7220" "chr6:107038750-107041250" "shared"
"7221" "chr6:107488750-107491250" "shared"
"7222" "chr6:107633750-107636250" "shared"
"7223" "chr6:10805000-10807500" "Ctrl"
"7224" "chr6:10806250-10808750" "shared"
"7225" "chr6:110178750-110181250" "shared"
"7226" "chr6:110957500-110960000" "AD"
"7227" "chr6:111271250-111273750" "shared"
"7228" "chr6:111482500-111485000" "shared"
"7229" "chr6:111871250-111873750" "shared"
"7230" "chr6:112246250-112248750" "shared"
"7231" "chr6:113857500-113860000" "Ctrl"
"7232" "chr6:116277500-116280000" "Ctrl"
"7233" "chr6:122996250-122998750" "AD"
"7234" "chr6:125748750-125751250" "shared"
"7235" "chr6:131135000-131137500" "shared"
"7236" "chr6:134298750-134301250" "shared"
"7237" "chr6:134301250-134303750" "shared"
"7238" "chr6:136632500-136635000" "shared"
"7239" "chr6:136791250-136793750" "shared"
"7240" "chr6:138691250-138693750" "shared"
"7241" "chr6:1388750-1391250" "shared"
"7242" "chr6:148390000-148392500" "shared"
"7243" "chr6:149572500-149575000" "shared"
"7244" "chr6:149723750-149726250" "shared"
"7245" "chr6:149731250-149733750" "AD"
"7246" "chr6:149732500-149735000" "shared"
"7247" "chr6:149733750-149736250" "shared"
"7248" "chr6:149768750-149771250" "shared"
"7249" "chr6:149770000-149772500" "shared"
"7250" "chr6:149803750-149806250" "shared"
"7251" "chr6:149862500-149865000" "shared"
"7252" "chr6:150216250-150218750" "shared"
"7253" "chr6:150817500-150820000" "Ctrl"
"7254" "chr6:151321250-151323750" "shared"
"7255" "chr6:151390000-151392500" "shared"
"7256" "chr6:152186250-152188750" "shared"
"7257" "chr6:154733750-154736250" "shared"
"7258" "chr6:154735000-154737500" "shared"
"7259" "chr6:154843750-154846250" "shared"
"7260" "chr6:155265000-155267500" "shared"
"7261" "chr6:156776250-156778750" "shared"
"7262" "chr6:156778750-156781250" "shared"
"7263" "chr6:157380000-157382500" "AD"
"7264" "chr6:157591250-157593750" "shared"
"7265" "chr6:157821250-157823750" "Ctrl"
"7266" "chr6:158016250-158018750" "shared"
"7267" "chr6:158043750-158046250" "shared"
"7268" "chr6:158167500-158170000" "shared"
"7269" "chr6:158237500-158240000" "AD"
"7270" "chr6:158570000-158572500" "shared"
"7271" "chr6:159911250-159913750" "shared"
"7272" "chr6:160103750-160106250" "shared"
"7273" "chr6:1608750-1611250" "AD"
"7274" "chr6:160990000-160992500" "shared"
"7275" "chr6:161152500-161155000" "AD"
"7276" "chr6:16128750-16131250" "Ctrl"
"7277" "chr6:163413750-163416250" "shared"
"7278" "chr6:165643750-165646250" "shared"
"7279" "chr6:165660000-165662500" "Ctrl"
"7280" "chr6:166411250-166413750" "AD"
"7281" "chr6:166422500-166425000" "shared"
"7282" "chr6:166467500-166470000" "shared"
"7283" "chr6:166861250-166863750" "shared"
"7284" "chr6:16760000-16762500" "shared"
"7285" "chr6:169223750-169226250" "AD"
"7286" "chr6:169238750-169241250" "AD"
"7287" "chr6:169700000-169702500" "shared"
"7288" "chr6:169722500-169725000" "shared"
"7289" "chr6:169723750-169726250" "AD"
"7290" "chr6:169751250-169753750" "shared"
"7291" "chr6:18153750-18156250" "shared"
"7292" "chr6:18208750-18211250" "shared"
"7293" "chr6:18211250-18213750" "AD"
"7294" "chr6:21593750-21596250" "AD"
"7295" "chr6:24718750-24721250" "shared"
"7296" "chr6:2763750-2766250" "shared"
"7297" "chr6:290000-292500" "shared"
"7298" "chr6:29627500-29630000" "shared"
"7299" "chr6:29632500-29635000" "shared"
"7300" "chr6:29657500-29660000" "shared"
"7301" "chr6:29660000-29662500" "shared"
"7302" "chr6:29662500-29665000" "AD"
"7303" "chr6:2987500-2990000" "shared"
"7304" "chr6:29925000-29927500" "Ctrl"
"7305" "chr6:30068750-30071250" "shared"
"7306" "chr6:30071250-30073750" "shared"
"7307" "chr6:3026250-3028750" "Ctrl"
"7308" "chr6:30308750-30311250" "shared"
"7309" "chr6:30556250-30558750" "shared"
"7310" "chr6:30570000-30572500" "AD"
"7311" "chr6:30625000-30627500" "shared"
"7312" "chr6:30703750-30706250" "shared"
"7313" "chr6:30726250-30728750" "shared"
"7314" "chr6:30731250-30733750" "shared"
"7315" "chr6:30882500-30885000" "shared"
"7316" "chr6:30883750-30886250" "shared"
"7317" "chr6:30892500-30895000" "AD"
"7318" "chr6:30912500-30915000" "AD"
"7319" "chr6:31066250-31068750" "Ctrl"
"7320" "chr6:31157500-31160000" "shared"
"7321" "chr6:31552500-31555000" "shared"
"7322" "chr6:3157500-3160000" "shared"
"7323" "chr6:31585000-31587500" "shared"
"7324" "chr6:31587500-31590000" "AD"
"7325" "chr6:31656250-31658750" "Ctrl"
"7326" "chr6:31678750-31681250" "AD"
"7327" "chr6:31736250-31738750" "shared"
"7328" "chr6:31776250-31778750" "AD"
"7329" "chr6:31795000-31797500" "shared"
"7330" "chr6:31827500-31830000" "AD"
"7331" "chr6:31833750-31836250" "Ctrl"
"7332" "chr6:31963750-31966250" "AD"
"7333" "chr6:31991250-31993750" "AD"
"7334" "chr6:32045000-32047500" "AD"
"7335" "chr6:32150000-32152500" "shared"
"7336" "chr6:32188750-32191250" "shared"
"7337" "chr6:32201250-32203750" "shared"
"7338" "chr6:3262500-3265000" "shared"
"7339" "chr6:3282500-3285000" "shared"
"7340" "chr6:3285000-3287500" "AD"
"7341" "chr6:32852500-32855000" "Ctrl"
"7342" "chr6:32970000-32972500" "AD"
"7343" "chr6:33078750-33081250" "shared"
"7344" "chr6:33202500-33205000" "Ctrl"
"7345" "chr6:33248750-33251250" "shared"
"7346" "chr6:33297500-33300000" "shared"
"7347" "chr6:33306250-33308750" "shared"
"7348" "chr6:33308750-33311250" "shared"
"7349" "chr6:33316250-33318750" "shared"
"7350" "chr6:33408750-33411250" "shared"
"7351" "chr6:33451250-33453750" "shared"
"7352" "chr6:33692500-33695000" "shared"
"7353" "chr6:33695000-33697500" "shared"
"7354" "chr6:34238750-34241250" "shared"
"7355" "chr6:34243750-34246250" "shared"
"7356" "chr6:34293750-34296250" "shared"
"7357" "chr6:34391250-34393750" "Ctrl"
"7358" "chr6:34420000-34422500" "shared"
"7359" "chr6:34527500-34530000" "Ctrl"
"7360" "chr6:34530000-34532500" "shared"
"7361" "chr6:34532500-34535000" "shared"
"7362" "chr6:34535000-34537500" "AD"
"7363" "chr6:3456250-3458750" "shared"
"7364" "chr6:34886250-34888750" "shared"
"7365" "chr6:35088750-35091250" "shared"
"7366" "chr6:35287500-35290000" "shared"
"7367" "chr6:35346250-35348750" "shared"
"7368" "chr6:35385000-35387500" "AD"
"7369" "chr6:35425000-35427500" "shared"
"7370" "chr6:35466250-35468750" "Ctrl"
"7371" "chr6:35682500-35685000" "shared"
"7372" "chr6:3607500-3610000" "shared"
"7373" "chr6:36130000-36132500" "AD"
"7374" "chr6:36195000-36197500" "AD"
"7375" "chr6:36228750-36231250" "shared"
"7376" "chr6:36480000-36482500" "shared"
"7377" "chr6:36482500-36485000" "shared"
"7378" "chr6:36542500-36545000" "shared"
"7379" "chr6:36683750-36686250" "shared"
"7380" "chr6:36741250-36743750" "AD"
"7381" "chr6:3690000-3692500" "shared"
"7382" "chr6:37026250-37028750" "shared"
"7383" "chr6:37478750-37481250" "shared"
"7384" "chr6:39870000-39872500" "Ctrl"
"7385" "chr6:39900000-39902500" "shared"
"7386" "chr6:39901250-39903750" "shared"
"7387" "chr6:39902500-39905000" "shared"
"7388" "chr6:39905000-39907500" "shared"
"7389" "chr6:41597500-41600000" "shared"
"7390" "chr6:41768750-41771250" "shared"
"7391" "chr6:41780000-41782500" "shared"
"7392" "chr6:41782500-41785000" "shared"
"7393" "chr6:41938750-41941250" "shared"
"7394" "chr6:41987500-41990000" "shared"
"7395" "chr6:42017500-42020000" "shared"
"7396" "chr6:42077500-42080000" "shared"
"7397" "chr6:42205000-42207500" "shared"
"7398" "chr6:42310000-42312500" "shared"
"7399" "chr6:42743750-42746250" "AD"
"7400" "chr6:42813750-42816250" "shared"
"7401" "chr6:42927500-42930000" "shared"
"7402" "chr6:42941250-42943750" "shared"
"7403" "chr6:42956250-42958750" "shared"
"7404" "chr6:43028750-43031250" "shared"
"7405" "chr6:43173750-43176250" "AD"
"7406" "chr6:43178750-43181250" "Ctrl"
"7407" "chr6:43251250-43253750" "AD"
"7408" "chr6:43282500-43285000" "AD"
"7409" "chr6:43285000-43287500" "AD"
"7410" "chr6:43502500-43505000" "AD"
"7411" "chr6:43536250-43538750" "shared"
"7412" "chr6:43772500-43775000" "shared"
"7413" "chr6:43778750-43781250" "shared"
"7414" "chr6:43998750-44001250" "shared"
"7415" "chr6:44001250-44003750" "Ctrl"
"7416" "chr6:44151250-44153750" "Ctrl"
"7417" "chr6:44223750-44226250" "shared"
"7418" "chr6:44225000-44227500" "shared"
